Question,Relevant Documents,Văn bản tham chiếu,Score,Relevant_Documents_Tokenized
Có cần phải kiểm tra đánh giá kết quả tự học không?,"(Document(metadata={}, page_content='2. Kiểm tra đánh giá thường xuyên là hoạt động của giảng viên sử dụng các kỹ thuật đánh giá khác nhau trong các hình thức dạy học nhằm kiểm tra việc nắm vững kiến thức và rèn luyện kỹ năng đã được xác định trong mục tiêu của học phần, đồng thời qua đó có được những thông tin phản hồi giúp giảng viên, sinh viên điều chỉnh cách dạy, cách học, thay đổi phương pháp dạy và học cho phù hợp.'), 0.574356237343328)","2. Kiểm tra đánh giá thường xuyên là hoạt động của giảng viên sử dụng các kỹ thuật đánh giá khác nhau trong các hình thức dạy học nhằm kiểm tra việc nắm vững kiến thức và rèn luyện kỹ năng đã được xác định trong mục tiêu của học phần, đồng thời qua đó có được những thông tin phản hồi giúp giảng viên, sinh viên điều chỉnh cách dạy, cách học, thay đổi phương pháp dạy và học cho phù hợp.",0.574356237343328,"['2', 'kiểm tra', 'đánh giá', 'thường xuyên', 'là', 'hoạt động', 'của', 'giảng viên', 'sử dụng', 'các', 'kỹ thuật', 'đánh giá', 'khác', 'nhau', 'trong', 'các', 'hình thức', 'dạy học', 'nhằm', 'kiểm tra', 'việc', 'nắm', 'vững', 'kiến thức', 'và', 'rèn luyện', 'kỹ năng', 'đã', 'được', 'xác định', 'trong', 'mục tiêu', 'của', 'học', 'phần', 'đồng thời', 'qua', 'đó', 'có', 'được', 'những', 'thông tin', 'phản hồi', 'giúp', 'giảng viên', 'sinh viên', 'điều chỉnh', 'cách', 'dạy', 'cách', 'học', 'thay đổi', 'phương pháp', 'dạy', 'và', 'học', 'cho', 'phù hợp']"
Có cần phải kiểm tra đánh giá kết quả tự học không?,"(Document(metadata={}, page_content='- Hình thức kiểm tra, đánh giá: Bên cạnh hình thức thi viết truyền thống, tăng cường các hình thức thi vấn đáp và thi trắc nghiệm, đồng thời sử dụng những phần mềm chuyên dụng để sinh viên tự kiểm tra, đánh giá. Đối với một số học phần có thể đánh giá kết quả học tập qua hoạt động seminar, tự học ở nhà, thực tập thực tế và viết tiểu luận.'), 0.46587762497477614)","- Hình thức kiểm tra, đánh giá: Bên cạnh hình thức thi viết truyền thống, tăng cường các hình thức thi vấn đáp và thi trắc nghiệm, đồng thời sử dụng những phần mềm chuyên dụng để sinh viên tự kiểm tra, đánh giá. Đối với một số học phần có thể đánh giá kết quả học tập qua hoạt động seminar, tự học ở nhà, thực tập thực tế và viết tiểu luận.",0.46587762497477614,"['hình thức', 'kiểm tra', 'đánh giá', 'bên', 'cạnh', 'hình thức', 'thi viết', 'truyền thống', 'tăng cường', 'các', 'hình thức', 'thi vấn', 'đáp', 'và', 'thi trắc nghiệm', 'đồng thời', 'sử dụng', 'những', 'phần mềm', 'chuyên dụng', 'để', 'sinh viên', 'tự', 'kiểm tra', 'đánh giá', 'đối với', 'một số', 'học', 'phần', 'có thể', 'đánh giá', 'kết quả', 'học tập', 'qua', 'hoạt động', 'seminar', 'tự', 'học', 'ở', 'nhà', 'thực tập', 'thực tế', 'và', 'viết', 'tiểu luận']"
Có cần phải kiểm tra đánh giá kết quả tự học không?,"(Document(metadata={}, page_content='c) Một giờ tín chỉ tự học bắt buộc bằng 3 tiết tự học bắt buộc và được kiểm tra đánh giá.'), 0.45194261245161926)",c) Một giờ tín chỉ tự học bắt buộc bằng 3 tiết tự học bắt buộc và được kiểm tra đánh giá.,0.45194261245161926,"['c', 'một', 'giờ tín', 'chỉ', 'tự', 'học', 'bắt buộc', 'bằng', '3', 'tiết', 'tự', 'học', 'bắt buộc', 'và', 'được', 'kiểm tra', 'đánh giá']"
Có cần phải kiểm tra đánh giá kết quả tự học không?,"(Document(metadata={}, page_content='Điều 38. Tổ chức kiểm tra đánh giá và thi kết thúc học phần'), 0.43788250808208207)",Điều 38. Tổ chức kiểm tra đánh giá và thi kết thúc học phần,0.43788250808208207,"['điều', '38', 'tổ chức', 'kiểm tra', 'đánh giá', 'và', 'thi', 'kết thúc', 'học', 'phần']"
Tại sao cần phải yêu cầu sinh viên chuẩn bị cá nhân trước mỗi giờ tín chỉ lý thuyết?,"(Document(metadata={}, page_content='a) Một giờ tín chỉ lý thuyết bằng 01 tiết lý thuyết; để tiếp thu được 1 giờ tín chỉ lý thuyết sinh viên phải dành ít nhất 2 tiết chuẩn bị cá nhân;'), 0.4096385561957796)",a) Một giờ tín chỉ lý thuyết bằng 01 tiết lý thuyết; để tiếp thu được 1 giờ tín chỉ lý thuyết sinh viên phải dành ít nhất 2 tiết chuẩn bị cá nhân;,0.4096385561957796,"['a', 'một', 'giờ tín', 'chỉ', 'lý thuyết', 'bằng', '01', 'tiết', 'lý thuyết', 'để', 'tiếp thu', 'được', '1', 'giờ', 'tín', 'chỉ', 'lý thuyết', 'sinh viên', 'phải', 'dành', 'ít nhất', '2', 'tiết', 'chuẩn bị', 'cá nhân']"
Tại sao cần phải yêu cầu sinh viên chuẩn bị cá nhân trước mỗi giờ tín chỉ lý thuyết?,"(Document(metadata={}, page_content='d) Vì lý do cá nhân khác nhưng phải học tối thiểu 01 học kỳ và không thuộc các trường hợp bị xem xét buộc thôi học hoặc xem xét kỷ luật và phải đạt điểm trung bình chung tích lũy tổi thiểu 2,0. Thời gian nghỉ học tạm thời vì nhu cầu cá nhân được tính vào thời gian tối đa được phép học.'), 0.32512788719785746)","d) Vì lý do cá nhân khác nhưng phải học tối thiểu 01 học kỳ và không thuộc các trường hợp bị xem xét buộc thôi học hoặc xem xét kỷ luật và phải đạt điểm trung bình chung tích lũy tổi thiểu 2,0. Thời gian nghỉ học tạm thời vì nhu cầu cá nhân được tính vào thời gian tối đa được phép học.",0.32512788719785746,"['d', 'vì', 'lý do', 'cá nhân', 'khác', 'nhưng', 'phải', 'học', 'tối thiểu', '01', 'học kỳ', 'và', 'không', 'thuộc', 'các', 'trường hợp', 'bị', 'xem xét', 'buộc', 'thôi học', 'hoặc', 'xem xét', 'kỷ luật', 'và', 'phải', 'đạt', 'điểm', 'trung bình', 'chung tích', 'lũy', 'tổi thiểu', '2,0', 'thời gian', 'nghỉ', 'học', 'tạm thời', 'vì', 'nhu cầu', 'cá nhân', 'được', 'tính', 'vào', 'thời gian', 'tối đa', 'được', 'phép', 'học']"
Tại sao cần phải yêu cầu sinh viên chuẩn bị cá nhân trước mỗi giờ tín chỉ lý thuyết?,"(Document(metadata={}, page_content='Điều 35. Nghĩa vụ của sinh viên'), 0.2871332619085597)",Điều 35. Nghĩa vụ của sinh viên,0.2871332619085597,"['điều', '35', 'nghĩa vụ', 'của', 'sinh viên']"
Tại sao cần phải yêu cầu sinh viên chuẩn bị cá nhân trước mỗi giờ tín chỉ lý thuyết?,"(Document(metadata={}, page_content='a) Học phần bắt buộc: sinh viên bắt buộc phải tích lũy;'), 0.27341446271826375)",a) Học phần bắt buộc: sinh viên bắt buộc phải tích lũy;,0.27341446271826375,"['a', 'học', 'phần', 'bắt buộc', 'sinh viên', 'bắt buộc', 'phải', 'tích lũy']"
Làm thế nào để đảm bảo sinh viên hiểu rõ và áp dụng được kiến thức trong giờ tín chỉ thực hành?,"(Document(metadata={}, page_content='- Tự giác áp dụng và hướng dẫn sinh viên áp dụng phương pháp dạy-học, kiểm tra đánh giá tiên tiến phù hợp;'), 0.4124514790122452)","- Tự giác áp dụng và hướng dẫn sinh viên áp dụng phương pháp dạy-học, kiểm tra đánh giá tiên tiến phù hợp;",0.4124514790122452,"['tự giác', 'áp dụng', 'và', 'hướng dẫn', 'sinh viên', 'áp dụng', 'phương pháp', 'dạy-học', 'kiểm tra', 'đánh giá', 'tiên tiến', 'phù hợp']"
Làm thế nào để đảm bảo sinh viên hiểu rõ và áp dụng được kiến thức trong giờ tín chỉ thực hành?,"(Document(metadata={}, page_content='c) Tự học: sinh viên tự học tập và nghiên cứu theo kế hoạch và nội dung do giảng viên giao và được kiểm tra đánh giá.'), 0.38990321008685647)",c) Tự học: sinh viên tự học tập và nghiên cứu theo kế hoạch và nội dung do giảng viên giao và được kiểm tra đánh giá.,0.38990321008685647,"['c', 'tự', 'học', 'sinh viên', 'tự', 'học tập', 'và', 'nghiên cứu', 'theo', 'kế hoạch', 'và', 'nội dung', 'do', 'giảng viên', 'giao', 'và', 'được', 'kiểm tra', 'đánh giá']"
Làm thế nào để đảm bảo sinh viên hiểu rõ và áp dụng được kiến thức trong giờ tín chỉ thực hành?,"(Document(metadata={}, page_content='b) Thực hành: sinh viên học tập qua thực hành, thực tập, làm thí nghiệm, làm bài tập, thảo luận, đọc và nghiên cứu tài liệu dưới sự hướng dẫn của giảng viên;'), 0.3777213378743587)","b) Thực hành: sinh viên học tập qua thực hành, thực tập, làm thí nghiệm, làm bài tập, thảo luận, đọc và nghiên cứu tài liệu dưới sự hướng dẫn của giảng viên;",0.3777213378743587,"['b', 'thực hành', 'sinh viên', 'học tập', 'qua', 'thực hành', 'thực tập', 'làm', 'thí nghiệm', 'làm', 'bài tập', 'thảo luận', 'đọc', 'và', 'nghiên cứu', 'tài liệu', 'dưới', 'sự', 'hướng dẫn', 'của', 'giảng viên']"
Làm thế nào để đảm bảo sinh viên hiểu rõ và áp dụng được kiến thức trong giờ tín chỉ thực hành?,"(Document(metadata={}, page_content='c) Giúp đỡ sinh viên giải quyết những khó khăn vướng mắc trong học tập; nhắc nhở sinh viên khi thấy kết quả học tập của sinh viên giảm sút;'), 0.3688075744422442)",c) Giúp đỡ sinh viên giải quyết những khó khăn vướng mắc trong học tập; nhắc nhở sinh viên khi thấy kết quả học tập của sinh viên giảm sút;,0.3688075744422442,"['c', 'giúp đỡ', 'sinh viên', 'giải quyết', 'những', 'khó khăn', 'vướng mắc', 'trong', 'học tập', 'nhắc nhở', 'sinh viên', 'khi', 'thấy', 'kết quả', 'học tập', 'của', 'sinh viên', 'giảm sút']"
Tại sao cần phải giám sát sinh viên chặt chẽ trong giờ tín chỉ thực hành?,"(Document(metadata={}, page_content='b) Sinh viên không thể dự kiểm tra bộ phận hoặc thi vì lý do khách quan và được thủ trưởng đơn vị đào tạo chấp thuận.'), 0.4070592533606099)",b) Sinh viên không thể dự kiểm tra bộ phận hoặc thi vì lý do khách quan và được thủ trưởng đơn vị đào tạo chấp thuận.,0.4070592533606099,"['b', 'sinh viên', 'không thể', 'dự', 'kiểm tra', 'bộ phận', 'hoặc', 'thi', 'vì', 'lý do', 'khách quan', 'và', 'được', 'thủ trưởng', 'đơn vị', 'đào tạo', 'chấp thuận']"
Tại sao cần phải giám sát sinh viên chặt chẽ trong giờ tín chỉ thực hành?,"(Document(metadata={}, page_content='Điều 35. Nghĩa vụ của sinh viên'), 0.375962212711211)",Điều 35. Nghĩa vụ của sinh viên,0.375962212711211,"['điều', '35', 'nghĩa vụ', 'của', 'sinh viên']"
Tại sao cần phải giám sát sinh viên chặt chẽ trong giờ tín chỉ thực hành?,"(Document(metadata={}, page_content='a) Trong thời gian học hoặc trong thời gian thi kết thúc học phần, sinh viên bị ốm hoặc bị tai nạn không thể dự kiểm tra hoặc thi, được thủ trưởng đơn vị đào tạo cho phép;'), 0.37046508355363217)","a) Trong thời gian học hoặc trong thời gian thi kết thúc học phần, sinh viên bị ốm hoặc bị tai nạn không thể dự kiểm tra hoặc thi, được thủ trưởng đơn vị đào tạo cho phép;",0.37046508355363217,"['a', 'trong', 'thời gian', 'học', 'hoặc', 'trong', 'thời gian', 'thi', 'kết thúc', 'học', 'phần', 'sinh viên', 'bị', 'ốm', 'hoặc', 'bị', 'tai nạn', 'không thể', 'dự', 'kiểm tra', 'hoặc', 'thi', 'được', 'thủ trưởng', 'đơn vị', 'đào tạo', 'cho phép']"
Tại sao cần phải giám sát sinh viên chặt chẽ trong giờ tín chỉ thực hành?,"(Document(metadata={}, page_content='b) Một giờ tín chỉ thực hành bằng 2 - 3 tiết thực hành, thí nghiệm hoặc thảo luận; 3 - 6 tiết thực tập tại cơ sở; 3 - 4 tiết làm tiểu luận, bài tập lớn hoặc đồ án, khóa luận tốt nghiệp; một giờ tín chỉ bài tập bằng 2 tiết trên lớp; để tiếp thu được 1 giờ tín chỉ thực hành/bài tập sinh viên phải dành ít nhất 2 tiết chuẩn bị cá nhân;'), 0.3636458920519635)","b) Một giờ tín chỉ thực hành bằng 2 - 3 tiết thực hành, thí nghiệm hoặc thảo luận; 3 - 6 tiết thực tập tại cơ sở; 3 - 4 tiết làm tiểu luận, bài tập lớn hoặc đồ án, khóa luận tốt nghiệp; một giờ tín chỉ bài tập bằng 2 tiết trên lớp; để tiếp thu được 1 giờ tín chỉ thực hành/bài tập sinh viên phải dành ít nhất 2 tiết chuẩn bị cá nhân;",0.3636458920519635,"['b', 'một', 'giờ tín', 'chỉ', 'thực hành', 'bằng', '2', '3', 'tiết', 'thực hành', 'thí nghiệm', 'hoặc', 'thảo luận', '3', '6', 'tiết', 'thực tập', 'tại', 'cơ sở', '3', '4', 'tiết', 'làm', 'tiểu luận', 'bài tập', 'lớn', 'hoặc', 'đồ án', 'khóa luận', 'tốt nghiệp', 'một', 'giờ', 'tín', 'chỉ', 'bài tập', 'bằng', '2', 'tiết', 'trên', 'lớp', 'để', 'tiếp thu', 'được', '1', 'giờ tín', 'chỉ', 'thực hành', 'bài tập', 'sinh viên', 'phải', 'dành', 'ít nhất', '2', 'tiết', 'chuẩn bị', 'cá nhân']"
Tại sao nhà trường cần đảm bảo sinh viên chuẩn bị cá nhân trước mỗi giờ tín chỉ lý thuyết?,"(Document(metadata={}, page_content='a) Một giờ tín chỉ lý thuyết bằng 01 tiết lý thuyết; để tiếp thu được 1 giờ tín chỉ lý thuyết sinh viên phải dành ít nhất 2 tiết chuẩn bị cá nhân;'), 0.3999499229537923)",a) Một giờ tín chỉ lý thuyết bằng 01 tiết lý thuyết; để tiếp thu được 1 giờ tín chỉ lý thuyết sinh viên phải dành ít nhất 2 tiết chuẩn bị cá nhân;,0.3999499229537923,"['a', 'một', 'giờ tín', 'chỉ', 'lý thuyết', 'bằng', '01', 'tiết', 'lý thuyết', 'để', 'tiếp thu', 'được', '1', 'giờ', 'tín', 'chỉ', 'lý thuyết', 'sinh viên', 'phải', 'dành', 'ít nhất', '2', 'tiết', 'chuẩn bị', 'cá nhân']"
Tại sao nhà trường cần đảm bảo sinh viên chuẩn bị cá nhân trước mỗi giờ tín chỉ lý thuyết?,"(Document(metadata={}, page_content='- Sinh viên vì lý do sức khỏe phải dừng học trong thời gian dài để điều trị, phải có giấy xác nhận của bệnh viện nơi sinh viên điều trị;'), 0.33744167904619427)","- Sinh viên vì lý do sức khỏe phải dừng học trong thời gian dài để điều trị, phải có giấy xác nhận của bệnh viện nơi sinh viên điều trị;",0.33744167904619427,"['sinh viên', 'vì', 'lý do', 'sức', 'khỏe', 'phải', 'dừng', 'học', 'trong', 'thời gian', 'dài', 'để', 'điều trị', 'phải', 'có', 'giấy', 'xác nhận', 'của', 'bệnh viện', 'nơi', 'sinh viên', 'điều trị']"
Tại sao nhà trường cần đảm bảo sinh viên chuẩn bị cá nhân trước mỗi giờ tín chỉ lý thuyết?,"(Document(metadata={}, page_content='Điều 35. Nghĩa vụ của sinh viên'), 0.33558536325038046)",Điều 35. Nghĩa vụ của sinh viên,0.33558536325038046,"['điều', '35', 'nghĩa vụ', 'của', 'sinh viên']"
